symbol,HGCN,uniprot,length,start,end,hmm.acc,hmm.name,type
3806,TSPAN18,Q96SJ8,248,9,246,PF00335,Tetraspanin,Family
10223,TSPAN19,P0C672,248,10,239,PF00335,Tetraspanin,Family
9576,TSPAN2,O60636,221,11,213,PF00335,Tetraspanin,Family
9378,TSPAN3,O60637,253,9,236,PF00335,Tetraspanin,Family
15091,TSPAN31,Q12999,210,9,199,PF00335,Tetraspanin,Family
5513,TSPAN32,Q96QS1,320,10,222,PF00335,Tetraspanin,Family
5437,TSPAN33,Q86UF1,283,22,263,PF00335,Tetraspanin,Family
14888,TSPAN4,O14817,238,9,229,PF00335,Tetraspanin,Family
1549,TSPAN5,P62079,268,15,260,PF00335,Tetraspanin,Family
18802,TSPAN6,O43657,245,17,236,PF00335,Tetraspanin,Family
9839,TSPAN7,P41732,249,15,239,PF00335,Tetraspanin,Family
2783,TSPAN8,P19075,237,8,233,PF00335,Tetraspanin,Family
17808,TSPAN9,O75954,239,9,229,PF00335,Tetraspanin,Family
3419,TSPEAR,Q8WU66,669,360,407,PF03736,EPTP,Repeat
3421,TSPEAR,Q8WU66,669,412,459,PF03736,EPTP,Repeat
3423,TSPEAR,Q8WU66,669,464,509,PF03736,EPTP,Repeat
3422,TSPEAR,Q8WU66,669,514,569,PF03736,EPTP,Repeat
3420,TSPEAR,Q8WU66,669,574,621,PF03736,EPTP,Repeat
45929,TSPEAR-AS2,P59090,65,NA,NA,NA,NA,NA
46579,TSPO,B1AH88,102,NA,NA,NA,NA,NA
9708,TSPO,P30536,169,10,156,PF03073,TspO_MBR,Family
1553,TSPO2,Q5TGU0,170,7,154,PF03073,TspO_MBR,Family
37078,TSPOAP1,O95153,1857,661,716,PF14604,SH3_9,Domain
37077,TSPOAP1,O95153,1857,1629,1691,PF07653,SH3_2,Domain
37079,TSPOAP1,O95153,1857,1768,1827,PF07653,SH3_2,Domain
1554,TSPY1,Q01534,308,67,288,PF00956,NAP,Family
18808,TSPY10,P0CW01,308,69,290,PF00956,NAP,Family
2803,TSPY2,A6NKD2,308,68,288,PF00956,NAP,Family
3431,TSPY26P,Q9H489,355,189,328,PF00956,NAP,Family
9144,TSPY3,P0CV98,308,69,290,PF00956,NAP,Family
11118,TSPY4,P0CV99,314,68,286,PF00956,NAP,Family
9577,TSPY8,P0CW00,308,70,289,PF00956,NAP,Family
3808,TSPYL1,Q9H0U9,437,272,411,PF00956,NAP,Family
15299,TSPYL2,Q9H2G4,693,259,426,PF00956,NAP,Family
5061,TSPYL4,Q9UJ04,414,247,388,PF00956,NAP,Family
7807,TSPYL5,Q86VY4,417,239,384,PF00956,NAP,Family
5438,TSPYL6,Q8N831,410,246,385,PF00956,NAP,Family
5516,TSR1,Q2NL82,804,228,308,PF08142,AARP2CN,Domain
5517,TSR1,Q2NL82,804,488,775,PF04950,RIBIOP_C,Family
10567,TSR2,Q969E8,191,12,91,PF10273,WGG,Family
5512,TSR3,Q9UJK0,312,58,92,PF04068,RLI,Family
5511,TSR3,Q9UJK0,312,96,222,PF04034,Ribo_biogen_C,Domain
7454,TSSC4,Q9Y5U2,329,94,210,PF15264,TSSC4,Family
3809,TSSK1B,Q9BXA7,367,12,272,PF00069,Pkinase,Domain
2583,TSSK2,Q96PF2,358,12,272,PF00069,Pkinase,Domain
9147,TSSK3,Q96PN8,268,10,265,PF00069,Pkinase,Domain
8962,TSSK4,Q6SA08,328,25,293,PF00069,Pkinase,Domain
7449,TSSK6,Q9BXA6,273,12,267,PF00069,Pkinase,Domain
11087,TST,Q16762,297,12,137,PF00581,Rhodanese,Domain
11088,TST,Q16762,297,164,282,PF00581,Rhodanese,Domain
44212,TSTA3,Q13630,321,10,245,PF01370,Epimerase,Family
3424,TSTD1,Q8NFU3,115,8,113,PF00581,Rhodanese,Domain
8961,TSTD2,Q5T7W7,516,168,263,PF17773,UPF0176_N,Domain
8959,TSTD2,Q5T7W7,516,290,390,PF00581,Rhodanese,Domain
8960,TSTD2,Q5T7W7,516,397,460,PF12368,Rhodanese_C,Family
8963,TSTD3,H0UI37,97,31,96,PF00581,Rhodanese,Domain
15304,TTBK1,Q5TCY1,1321,34,305,PF00069,Pkinase,Domain
6579,TTBK2,Q6IQ55,1244,21,272,PF00069,Pkinase,Domain
9145,TTC1,Q99614,292,122,149,PF13181,TPR_8,Repeat
9146,TTC1,Q99614,292,155,188,PF00515,TPR_1,Repeat
2114,TTC12,Q9H892,705,141,173,PF00515,TPR_1,Repeat
2115,TTC12,Q9H892,705,174,207,PF13181,TPR_8,Repeat
1552,TTC13,Q8NBP0,860,216,248,PF13181,TPR_8,Repeat
1551,TTC13,Q8NBP0,860,254,314,PF13432,TPR_16,Family
1550,TTC13,Q8NBP0,860,317,350,PF00515,TPR_1,Repeat
2782,TTC14,Q96N46,770,314,355,PF13414,TPR_11,Repeat
7815,TTC16,Q8NEE8,873,65,128,PF13432,TPR_16,Family
7816,TTC16,Q8NEE8,873,256,318,PF13432,TPR_16,Family
7814,TTC16,Q8NEE8,873,367,398,PF00515,TPR_1,Repeat
3415,TTC17,Q96AE7,1141,295,328,PF13181,TPR_8,Repeat
3416,TTC17,Q96AE7,1141,691,722,PF13181,TPR_8,Repeat
7810,TTC19,Q6DKK2,380,244,311,PF13424,TPR_12,Repeat
11126,TTC21A,Q8NDW8,1320,732,795,PF13432,TPR_16,Family
11127,TTC21A,Q8NDW8,1320,797,825,PF13181,TPR_8,Repeat
11125,TTC21A,Q8NDW8,1320,899,966,PF14559,TPR_19,Domain
14886,TTC21B,Q7Z4L5,1316,722,755,PF13181,TPR_8,Repeat
14887,TTC21B,Q7Z4L5,1316,790,822,PF13181,TPR_8,Repeat
14885,TTC21B,Q7Z4L5,1316,894,961,PF14559,TPR_19,Domain
46078,TTC22,Q5TAA0,569,NA,NA,NA,NA,NA
8955,TTC23,Q5W5X9,447,314,387,PF13424,TPR_12,Repeat
47485,TTC23L,Q6PF05,361,NA,NA,NA,NA,NA
18147,TTC24,A2A3L6,582,40,114,PF13432,TPR_16,Family
18145,TTC24,A2A3L6,582,271,345,PF13424,TPR_12,Repeat
18146,TTC24,A2A3L6,582,355,391,PF13176,TPR_7,Repeat
2359,TTC25,Q96NG3,672,281,510,PF17874,TPR_MalT,Domain
32652,TTC26,A0AVF1,554,35,117,PF12895,ANAPC3,Domain
5515,TTC27,Q6P3X3,843,562,594,PF07719,TPR_2,Repeat
2796,TTC28,Q96AY4,2481,276,311,PF13176,TPR_7,Repeat
2800,TTC28,Q96AY4,2481,311,386,PF13424,TPR_12,Repeat
2801,TTC28,Q96AY4,2481,351,426,PF13424,TPR_12,Repeat
2797,TTC28,Q96AY4,2481,472,546,PF13424,TPR_12,Repeat
2793,TTC28,Q96AY4,2481,552,626,PF13424,TPR_12,Repeat
2802,TTC28,Q96AY4,2481,636,706,PF13424,TPR_12,Repeat
2794,TTC28,Q96AY4,2481,713,786,PF13424,TPR_12,Repeat
2798,TTC28,Q96AY4,2481,832,909,PF13424,TPR_12,Repeat
2792,TTC28,Q96AY4,2481,915,989,PF13424,TPR_12,Repeat
2799,TTC28,Q96AY4,2481,995,1069,PF13424,TPR_12,Repeat
2795,TTC28,Q96AY4,2481,1075,1149,PF13424,TPR_12,Repeat
2791,TTC28,Q96AY4,2481,1390,1713,PF12770,CHAT,Domain
7809,TTC29,Q8NA56,475,313,383,PF13424,TPR_12,Repeat
1558,TTC3,P53804,2025,622,737,PF19179,DUF5861,Family
1557,TTC3,P53804,2025,1955,1997,PF13639,zf-RING_2,Domain
46297,TTC30A,Q86WT1,665,NA,NA,NA,NA,NA
45979,TTC30B,Q8N4P2,665,NA,NA,NA,NA,NA
2785,TTC31,Q49AM3,519,309,373,PF13432,TPR_16,Family
2784,TTC31,Q49AM3,519,377,419,PF13432,TPR_16,Family
14893,TTC32,Q5I0X7,151,3,46,PF13432,TPR_16,Family
14894,TTC32,Q5I0X7,151,93,125,PF00515,TPR_1,Repeat
46836,TTC33,Q6PID6,262,NA,NA,NA,NA,NA
2582,TTC34,A8MYJ7,566,292,340,PF13432,TPR_16,Family
2580,TTC34,A8MYJ7,566,310,375,PF13432,TPR_16,Family
2581,TTC34,A8MYJ7,566,468,545,PF13432,TPR_16,Family
14892,TTC36,A6NLP5,189,83,153,PF13424,TPR_12,Repeat
8363,TTC37,Q6PGP7,1564,40,73,PF13181,TPR_8,Repeat
8365,TTC37,Q6PGP7,1564,391,450,PF13432,TPR_16,Family
8362,TTC37,Q6PGP7,1564,568,632,PF13432,TPR_16,Family
8366,TTC37,Q6PGP7,1564,861,894,PF13181,TPR_8,Repeat
8364,TTC37,Q6PGP7,1564,1400,1433,PF13181,TPR_8,Repeat
46483,TTC38,Q5R3I4,469,NA,NA,NA,NA,NA
18803,TTC39A,Q5SRH9,613,29,148,PF10300,DUF3808,Family
18804,TTC39A,Q5SRH9,613,171,518,PF10300,DUF3808,Family
9578,TTC39B,Q5VTQ0,682,140,598,PF10300,DUF3808,Family
9142,TTC39C,Q8N584,583,34,498,PF10300,DUF3808,Family
1555,TTC4,O95801,387,259,377,PF18972,Wheel,Domain
46578,TTC41P,Q6P2S7,1318,NA,NA,NA,NA,NA
1559,TTC5,Q8N0Z6,440,318,432,PF16669,TTC5_OB,Domain
2790,TTC6,Q86TZ1,520,58,88,PF13181,TPR_8,Repeat
2788,TTC6,Q86TZ1,520,285,346,PF13432,TPR_16,Family
2789,TTC6,Q86TZ1,520,348,381,PF13181,TPR_8,Repeat
2786,TTC6,Q86TZ1,520,382,415,PF00515,TPR_1,Repeat
2787,TTC6,Q86TZ1,520,450,483,PF00515,TPR_1,Repeat
5073,TTC7A,Q9ULT0,858,745,777,PF13181,TPR_8,Repeat
5074,TTC7A,Q9ULT0,858,813,846,PF13181,TPR_8,Repeat
3810,TTC7B,Q86TV6,843,397,430,PF13181,TPR_8,Repeat
3811,TTC7B,Q86TV6,843,494,575,PF12895,ANAPC3,Domain
3813,TTC7B,Q86TV6,843,728,795,PF13424,TPR_12,Repeat
3812,TTC7B,Q86TV6,843,798,831,PF13181,TPR_8,Repeat
2119,TTC8,Q8TAM2,541,320,353,PF13176,TPR_7,Repeat
2118,TTC8,Q8TAM2,541,427,490,PF13432,TPR_16,Family
46758,TTC9,Q92623,222,NA,NA,NA,NA,NA
9709,TTC9B,Q8N6N2,239,171,204,PF07719,TPR_2,Repeat
7958,TTC9C,Q8N5M4,171,108,141,PF07719,TPR_2,Repeat
7821,TTF1,Q15361,905,620,677,PF13921,Myb_DNA-bind_6,Domain
14904,TTF2,Q9UNY4,1162,4,41,PF06839,zf-GRF,Domain
14906,TTF2,Q9UNY4,1162,573,933,PF00176,SNF2_N,Family
14905,TTF2,Q9UNY4,1162,991,1106,PF00271,Helicase_C,Family
47000,TTI1,O43156,1089,NA,NA,NA,NA,NA
8958,TTI2,Q6NXR4,508,199,447,PF10521,Tti2,Family
5047,TTK,P33981,857,525,791,PF00069,Pkinase,Domain
4335,TTL,Q8NG68,377,53,367,PF03133,TTL,Family
15095,TTLL1,O95922,423,49,364,PF03133,TTL,Family
2125,TTLL10,Q6ZVT0,673,211,548,PF03133,TTL,Family
5070,TTLL11,Q8NHH1,800,263,572,PF03133,TTL,Family
2363,TTLL12,Q14166,644,346,642,PF03133,TTL,Family
8956,TTLL13P,A6NNM8,815,131,427,PF03133,TTL,Family
3433,TTLL2,Q9BWV7,592,131,423,PF03133,TTL,Family
18809,TTLL3,Q9Y4R7,772,213,505,PF03133,TTL,Family
6592,TTLL4,Q14679,1199,650,945,PF03133,TTL,Family
8967,TTLL5,Q6EMB2,1281,110,405,PF03133,TTL,Family
9154,TTLL6,Q8N841,843,104,398,PF03133,TTL,Family
18148,TTLL7,Q6ZT98,887,84,388,PF03133,TTL,Family
9152,TTLL8,A6PVC2,850,288,576,PF03133,TTL,Family
15094,TTLL9,Q3SXZ7,439,87,375,PF03133,TTL,Family
46276,TTMP,Q5BVD1,217,NA,NA,NA,NA,NA
6770,TTN,Q8WZ42,34350,6,97,PF07679,I-set,Domain
6873,TTN,Q8WZ42,34350,104,193,PF07679,I-set,Domain
6804,TTN,Q8WZ42,34350,383,454,PF09042,Titin_Z,Domain
6914,TTN,Q8WZ42,34350,464,505,PF09042,Titin_Z,Domain
6886,TTN,Q8WZ42,34350,510,549,PF09042,Titin_Z,Domain
6872,TTN,Q8WZ42,34350,552,593,PF09042,Titin_Z,Domain
6818,TTN,Q8WZ42,34350,598,639,PF09042,Titin_Z,Domain
7009,TTN,Q8WZ42,34350,644,685,PF09042,Titin_Z,Domain
6845,TTN,Q8WZ42,34350,696,728,PF09042,Titin_Z,Domain
6866,TTN,Q8WZ42,34350,943,1032,PF07679,I-set,Domain
6941,TTN,Q8WZ42,34350,1082,1172,PF07679,I-set,Domain
6970,TTN,Q8WZ42,34350,1291,1381,PF07679,I-set,Domain
6781,TTN,Q8WZ42,34350,1457,1547,PF07679,I-set,Domain
6923,TTN,Q8WZ42,34350,1556,1647,PF07679,I-set,Domain
6855,TTN,Q8WZ42,34350,1703,1794,PF07679,I-set,Domain
6831,TTN,Q8WZ42,34350,1841,1929,PF07679,I-set,Domain
7044,TTN,Q8WZ42,34350,2078,2168,PF07679,I-set,Domain
6951,TTN,Q8WZ42,34350,2174,2262,PF07679,I-set,Domain
6976,TTN,Q8WZ42,34350,2267,2352,PF07679,I-set,Domain
6887,TTN,Q8WZ42,34350,2356,2437,PF07679,I-set,Domain
6927,TTN,Q8WZ42,34350,2445,2530,PF07679,I-set,Domain
6983,TTN,Q8WZ42,34350,2533,2618,PF07679,I-set,Domain
6956,TTN,Q8WZ42,34350,2621,2706,PF07679,I-set,Domain
7010,TTN,Q8WZ42,34350,2707,2785,PF07679,I-set,Domain
6787,TTN,Q8WZ42,34350,2795,2879,PF07679,I-set,Domain
6929,TTN,Q8WZ42,34350,2882,2967,PF07679,I-set,Domain
6862,TTN,Q8WZ42,34350,2969,3054,PF07679,I-set,Domain
6874,TTN,Q8WZ42,34350,3058,3142,PF07679,I-set,Domain
6954,TTN,Q8WZ42,34350,3147,3233,PF07679,I-set,Domain
7015,TTN,Q8WZ42,34350,3239,3328,PF07679,I-set,Domain
6783,TTN,Q8WZ42,34350,3345,3433,PF07679,I-set,Domain
6985,TTN,Q8WZ42,34350,3503,3592,PF07679,I-set,Domain
6747,TTN,Q8WZ42,34350,3621,3711,PF07679,I-set,Domain
7018,TTN,Q8WZ42,34350,4289,4377,PF07679,I-set,Domain
6888,TTN,Q8WZ42,34350,4383,4472,PF07679,I-set,Domain
6902,TTN,Q8WZ42,34350,4478,4567,PF07679,I-set,Domain
6810,TTN,Q8WZ42,34350,4571,4660,PF07679,I-set,Domain
7027,TTN,Q8WZ42,34350,4664,4754,PF07679,I-set,Domain
6824,TTN,Q8WZ42,34350,4758,4845,PF07679,I-set,Domain
6811,TTN,Q8WZ42,34350,4851,4940,PF07679,I-set,Domain
6863,TTN,Q8WZ42,34350,4944,5033,PF07679,I-set,Domain
6987,TTN,Q8WZ42,34350,5040,5129,PF07679,I-set,Domain
6904,TTN,Q8WZ42,34350,5133,5222,PF07679,I-set,Domain
7029,TTN,Q8WZ42,34350,5226,5316,PF07679,I-set,Domain
7006,TTN,Q8WZ42,34350,5320,5409,PF07679,I-set,Domain
7004,TTN,Q8WZ42,34350,5413,5502,PF07679,I-set,Domain
6931,TTN,Q8WZ42,34350,5506,5595,PF07679,I-set,Domain
6800,TTN,Q8WZ42,34350,5602,5691,PF07679,I-set,Domain
7030,TTN,Q8WZ42,34350,5695,5784,PF07679,I-set,Domain
6835,TTN,Q8WZ42,34350,5788,5878,PF07679,I-set,Domain
6836,TTN,Q8WZ42,34350,5882,5971,PF07679,I-set,Domain
6748,TTN,Q8WZ42,34350,5975,6064,PF07679,I-set,Domain
6833,TTN,Q8WZ42,34350,6068,6157,PF07679,I-set,Domain
6900,TTN,Q8WZ42,34350,6164,6253,PF07679,I-set,Domain
6922,TTN,Q8WZ42,34350,6257,6346,PF07679,I-set,Domain
6792,TTN,Q8WZ42,34350,6350,6440,PF07679,I-set,Domain
6847,TTN,Q8WZ42,34350,6444,6533,PF07679,I-set,Domain
6933,TTN,Q8WZ42,34350,6537,6627,PF07679,I-set,Domain
6854,TTN,Q8WZ42,34350,6631,6720,PF07679,I-set,Domain
6899,TTN,Q8WZ42,34350,6727,6816,PF07679,I-set,Domain
6776,TTN,Q8WZ42,34350,6820,6909,PF07679,I-set,Domain
6889,TTN,Q8WZ42,34350,6913,7001,PF07679,I-set,Domain
6839,TTN,Q8WZ42,34350,7006,7095,PF07679,I-set,Domain
7012,TTN,Q8WZ42,34350,7102,7191,PF07679,I-set,Domain
6815,TTN,Q8WZ42,34350,7198,7287,PF07679,I-set,Domain
6799,TTN,Q8WZ42,34350,7291,7381,PF07679,I-set,Domain
6762,TTN,Q8WZ42,34350,7385,7474,PF07679,I-set,Domain
6921,TTN,Q8WZ42,34350,7478,7568,PF07679,I-set,Domain
7038,TTN,Q8WZ42,34350,7572,7661,PF07679,I-set,Domain
7016,TTN,Q8WZ42,34350,7668,7757,PF07679,I-set,Domain
7025,TTN,Q8WZ42,34350,7761,7850,PF07679,I-set,Domain
6926,TTN,Q8WZ42,34350,7854,7943,PF07679,I-set,Domain
6878,TTN,Q8WZ42,34350,7947,8036,PF07679,I-set,Domain
6794,TTN,Q8WZ42,34350,8043,8132,PF07679,I-set,Domain
6876,TTN,Q8WZ42,34350,8139,8228,PF07679,I-set,Domain
6865,TTN,Q8WZ42,34350,8232,8322,PF07679,I-set,Domain
6757,TTN,Q8WZ42,34350,8326,8415,PF07679,I-set,Domain
6988,TTN,Q8WZ42,34350,8419,8509,PF07679,I-set,Domain
6851,TTN,Q8WZ42,34350,8513,8602,PF07679,I-set,Domain
6877,TTN,Q8WZ42,34350,8609,8698,PF07679,I-set,Domain
6760,TTN,Q8WZ42,34350,8702,8791,PF07679,I-set,Domain
6955,TTN,Q8WZ42,34350,8795,8884,PF07679,I-set,Domain
6761,TTN,Q8WZ42,34350,8888,8977,PF07679,I-set,Domain
7049,TTN,Q8WZ42,34350,8984,9073,PF07679,I-set,Domain
6756,TTN,Q8WZ42,34350,9080,9169,PF07679,I-set,Domain
6932,TTN,Q8WZ42,34350,9176,9266,PF07679,I-set,Domain
6774,TTN,Q8WZ42,34350,9273,9362,PF07679,I-set,Domain
6806,TTN,Q8WZ42,34350,9381,9471,PF07679,I-set,Domain
6832,TTN,Q8WZ42,34350,9505,9537,PF18362,THB,Domain
6766,TTN,Q8WZ42,34350,9583,9669,PF07679,I-set,Domain
7045,TTN,Q8WZ42,34350,9672,9757,PF07679,I-set,Domain
6972,TTN,Q8WZ42,34350,9761,9850,PF07679,I-set,Domain
6764,TTN,Q8WZ42,34350,10503,10529,PF02818,PPAK,Motif
6773,TTN,Q8WZ42,34350,10587,10613,PF02818,PPAK,Motif
6912,TTN,Q8WZ42,34350,10615,10641,PF02818,PPAK,Motif
6752,TTN,Q8WZ42,34350,10927,10953,PF02818,PPAK,Motif
6763,TTN,Q8WZ42,34350,10955,10981,PF02818,PPAK,Motif
6759,TTN,Q8WZ42,34350,10983,11009,PF02818,PPAK,Motif
6758,TTN,Q8WZ42,34350,11698,11724,PF02818,PPAK,Motif
6841,TTN,Q8WZ42,34350,12043,12134,PF07679,I-set,Domain
6975,TTN,Q8WZ42,34350,12413,12497,PF07679,I-set,Domain
6903,TTN,Q8WZ42,34350,12501,12585,PF07679,I-set,Domain
6892,TTN,Q8WZ42,34350,12590,12675,PF07679,I-set,Domain
6894,TTN,Q8WZ42,34350,12767,12850,PF07679,I-set,Domain
6935,TTN,Q8WZ42,34350,12856,12941,PF07679,I-set,Domain
6913,TTN,Q8WZ42,34350,12945,13027,PF07679,I-set,Domain
6780,TTN,Q8WZ42,34350,13124,13204,PF07679,I-set,Domain
7051,TTN,Q8WZ42,34350,13212,13295,PF07679,I-set,Domain
6861,TTN,Q8WZ42,34350,13301,13382,PF07679,I-set,Domain
6991,TTN,Q8WZ42,34350,13390,13475,PF07679,I-set,Domain
6777,TTN,Q8WZ42,34350,13479,13563,PF07679,I-set,Domain
6881,TTN,Q8WZ42,34350,13567,13656,PF07679,I-set,Domain
6916,TTN,Q8WZ42,34350,13661,13745,PF07679,I-set,Domain
6858,TTN,Q8WZ42,34350,13750,13832,PF07679,I-set,Domain
6901,TTN,Q8WZ42,34350,13839,13924,PF07679,I-set,Domain
6814,TTN,Q8WZ42,34350,13927,14013,PF07679,I-set,Domain
6875,TTN,Q8WZ42,34350,14018,14103,PF00041,fn3,Domain
6772,TTN,Q8WZ42,34350,14119,14204,PF00041,fn3,Domain
6812,TTN,Q8WZ42,34350,14220,14305,PF00041,fn3,Domain
6957,TTN,Q8WZ42,34350,14327,14411,PF07679,I-set,Domain
6905,TTN,Q8WZ42,34350,14416,14500,PF00041,fn3,Domain
6958,TTN,Q8WZ42,34350,14516,14600,PF00041,fn3,Domain
7014,TTN,Q8WZ42,34350,14621,14707,PF07679,I-set,Domain
6860,TTN,Q8WZ42,34350,14712,14795,PF00041,fn3,Domain
6829,TTN,Q8WZ42,34350,14811,14896,PF00041,fn3,Domain
6842,TTN,Q8WZ42,34350,14912,14996,PF00041,fn3,Domain
6997,TTN,Q8WZ42,34350,15012,15096,PF00041,fn3,Domain
7054,TTN,Q8WZ42,34350,15112,15197,PF00041,fn3,Domain
6751,TTN,Q8WZ42,34350,15213,15299,PF00041,fn3,Domain
6846,TTN,Q8WZ42,34350,15314,15403,PF07679,I-set,Domain
7037,TTN,Q8WZ42,34350,15407,15491,PF00041,fn3,Domain
6822,TTN,Q8WZ42,34350,15508,15593,PF00041,fn3,Domain
6977,TTN,Q8WZ42,34350,15610,15725,PF07679,I-set,Domain
6980,TTN,Q8WZ42,34350,15730,15815,PF00041,fn3,Domain
7026,TTN,Q8WZ42,34350,15831,15915,PF00041,fn3,Domain
6797,TTN,Q8WZ42,34350,15930,16015,PF00041,fn3,Domain
6853,TTN,Q8WZ42,34350,16036,16120,PF07679,I-set,Domain
7039,TTN,Q8WZ42,34350,16125,16208,PF00041,fn3,Domain
6769,TTN,Q8WZ42,34350,16223,16308,PF00041,fn3,Domain
7021,TTN,Q8WZ42,34350,16327,16421,PF07679,I-set,Domain
6809,TTN,Q8WZ42,34350,16426,16511,PF00041,fn3,Domain
6882,TTN,Q8WZ42,34350,16527,16617,PF00041,fn3,Domain
7019,TTN,Q8WZ42,34350,16633,16720,PF00041,fn3,Domain
6779,TTN,Q8WZ42,34350,16741,16835,PF07679,I-set,Domain
6850,TTN,Q8WZ42,34350,16840,16924,PF00041,fn3,Domain
6807,TTN,Q8WZ42,34350,16940,17030,PF00041,fn3,Domain
6993,TTN,Q8WZ42,34350,17047,17140,PF07679,I-set,Domain
6857,TTN,Q8WZ42,34350,17146,17229,PF00041,fn3,Domain
6919,TTN,Q8WZ42,34350,17245,17334,PF00041,fn3,Domain
6820,TTN,Q8WZ42,34350,17349,17434,PF00041,fn3,Domain
6803,TTN,Q8WZ42,34350,17454,17539,PF07679,I-set,Domain
7034,TTN,Q8WZ42,34350,17545,17628,PF00041,fn3,Domain
6785,TTN,Q8WZ42,34350,17645,17730,PF00041,fn3,Domain
6906,TTN,Q8WZ42,34350,17750,17835,PF07679,I-set,Domain
6999,TTN,Q8WZ42,34350,17841,17924,PF00041,fn3,Domain
7036,TTN,Q8WZ42,34350,17940,18025,PF00041,fn3,Domain
7043,TTN,Q8WZ42,34350,18041,18128,PF00041,fn3,Domain
7053,TTN,Q8WZ42,34350,18149,18233,PF07679,I-set,Domain
6813,TTN,Q8WZ42,34350,18238,18321,PF00041,fn3,Domain
6910,TTN,Q8WZ42,34350,18338,18421,PF00041,fn3,Domain
6778,TTN,Q8WZ42,34350,18439,18527,PF07679,I-set,Domain
6753,TTN,Q8WZ42,34350,18532,18616,PF00041,fn3,Domain
6998,TTN,Q8WZ42,34350,18632,18716,PF00041,fn3,Domain
6852,TTN,Q8WZ42,34350,18732,18818,PF00041,fn3,Domain
6937,TTN,Q8WZ42,34350,18838,18925,PF07679,I-set,Domain
7011,TTN,Q8WZ42,34350,18929,19013,PF00041,fn3,Domain
7052,TTN,Q8WZ42,34350,19029,19113,PF00041,fn3,Domain
6964,TTN,Q8WZ42,34350,19128,19220,PF07679,I-set,Domain
6992,TTN,Q8WZ42,34350,19225,19309,PF00041,fn3,Domain
6767,TTN,Q8WZ42,34350,19324,19409,PF00041,fn3,Domain
6871,TTN,Q8WZ42,34350,19425,19516,PF00041,fn3,Domain
6982,TTN,Q8WZ42,34350,19536,19622,PF07679,I-set,Domain
6883,TTN,Q8WZ42,34350,19627,19711,PF00041,fn3,Domain
6994,TTN,Q8WZ42,34350,19727,19812,PF00041,fn3,Domain
6782,TTN,Q8WZ42,34350,19828,19915,PF07679,I-set,Domain
6949,TTN,Q8WZ42,34350,19920,20004,PF00041,fn3,Domain
6979,TTN,Q8WZ42,34350,20020,20105,PF00041,fn3,Domain
6895,TTN,Q8WZ42,34350,20118,20205,PF00041,fn3,Domain
6859,TTN,Q8WZ42,34350,20225,20312,PF07679,I-set,Domain
6750,TTN,Q8WZ42,34350,20317,20400,PF00041,fn3,Domain
6940,TTN,Q8WZ42,34350,20418,20501,PF00041,fn3,Domain
6869,TTN,Q8WZ42,34350,20517,20603,PF00041,fn3,Domain
6947,TTN,Q8WZ42,34350,20624,20710,PF07679,I-set,Domain
6821,TTN,Q8WZ42,34350,20715,20799,PF00041,fn3,Domain
6838,TTN,Q8WZ42,34350,20812,20894,PF00041,fn3,Domain
6816,TTN,Q8WZ42,34350,20919,20999,PF07679,I-set,Domain
6749,TTN,Q8WZ42,34350,21006,21089,PF00041,fn3,Domain
7002,TTN,Q8WZ42,34350,21104,21189,PF00041,fn3,Domain
6768,TTN,Q8WZ42,34350,21202,21288,PF00041,fn3,Domain
6918,TTN,Q8WZ42,34350,21309,21396,PF07679,I-set,Domain
7047,TTN,Q8WZ42,34350,21401,21485,PF00041,fn3,Domain
6891,TTN,Q8WZ42,34350,21500,21585,PF00041,fn3,Domain
6969,TTN,Q8WZ42,34350,21601,21687,PF00041,fn3,Domain
6826,TTN,Q8WZ42,34350,21704,21791,PF07679,I-set,Domain
6790,TTN,Q8WZ42,34350,21796,21880,PF00041,fn3,Domain
6943,TTN,Q8WZ42,34350,21893,21976,PF00041,fn3,Domain
7005,TTN,Q8WZ42,34350,21996,22082,PF07679,I-set,Domain
6995,TTN,Q8WZ42,34350,22087,22171,PF00041,fn3,Domain
6791,TTN,Q8WZ42,34350,22187,22272,PF00041,fn3,Domain
6868,TTN,Q8WZ42,34350,22285,22371,PF00041,fn3,Domain
6952,TTN,Q8WZ42,34350,22388,22478,PF07679,I-set,Domain
6805,TTN,Q8WZ42,34350,22483,22568,PF00041,fn3,Domain
6915,TTN,Q8WZ42,34350,22583,22668,PF00041,fn3,Domain
6962,TTN,Q8WZ42,34350,22684,22770,PF00041,fn3,Domain
6837,TTN,Q8WZ42,34350,22790,22875,PF07679,I-set,Domain
7003,TTN,Q8WZ42,34350,22880,22964,PF00041,fn3,Domain
6920,TTN,Q8WZ42,34350,22977,23060,PF00041,fn3,Domain
6789,TTN,Q8WZ42,34350,23075,23164,PF07679,I-set,Domain
6984,TTN,Q8WZ42,34350,23169,23253,PF00041,fn3,Domain
6945,TTN,Q8WZ42,34350,23269,23354,PF00041,fn3,Domain
6856,TTN,Q8WZ42,34350,23367,23453,PF00041,fn3,Domain
6946,TTN,Q8WZ42,34350,23470,23560,PF07679,I-set,Domain
6981,TTN,Q8WZ42,34350,23565,23650,PF00041,fn3,Domain
7024,TTN,Q8WZ42,34350,23665,23750,PF00041,fn3,Domain
6960,TTN,Q8WZ42,34350,23766,23852,PF00041,fn3,Domain
